來源網站,集團,品牌,標題,店家地址,評論標題,發布時間,文章內容,評分,Lat,Lon
Tripadvisor,王品,石二鍋,台北捷運後山埤店,台北市信義區忠孝東路五段789號,排_很_,2019/2/16,真心不明白_什么都晚上十_了_在排_，__吃了牛___和雪花牛_份套餐，可是真心_得味道一般。有_儿_似__的呷浦呷浦。就在住的旁_看_人多就吃了，要是特意__就_必要了。,3,25.0439296,121.5815601
Tripadvisor,王品,石二鍋,台北捷運後山埤店,台北市信義區忠孝東路五段789號,經濟實惠,2018/10/21,王品旗下的平價火鍋，經濟實惠而且有一定的水準，我們吃的雪花牛肉個人鍋臺幣218元就可以吃到，也有別種鍋可選，想要加料還可以加價選火鍋料。,4,25.0439296,121.5815601
Tripadvisor,王品,石二鍋,台北捷運後山埤店,台北市信義區忠孝東路五段789號,後山埤站有提供素食的火鍋店,2018/10/7,那天下午請了特休，來後山埤站找你吃飯，你說你不想吃飯，所以想吃個火鍋。跟你挑了間離你租屋處不遠的這間火鍋店，我們相約提早到的人，可以先取預約號碼牌，約等了10~15分鐘後進場。素食火鍋似乎在螢幕上沒顯示，進場至櫃檯點餐跟付款，店家告知素食選項也有提供。,5,25.0439296,121.5815601
Tripadvisor,王品,石二鍋,台北捷運後山埤店,台北市信義區忠孝東路五段789號,烏龍麵好吃,2018/9/11,餐廳內部光線通明，用餐相當舒服，好吃且服務好、價格親民，且鄰近台北後山埤捷運站，交通很方便，飲料冬瓜檸檬不錯。,4,25.0439296,121.5815601
Tripadvisor,王品,石二鍋,台北捷運後山埤店,台北市信義區忠孝東路五段789號,好吃,2018/8/12,尤其是現在有APP取號，比較不需要排隊，今天點了豬肉鍋218元，不過現在有加購嫩肩牛39元的特惠真的超優惠的，而且品質很穩定！,4,25.0439296,121.5815601
Tripadvisor,王品,石二鍋,台北捷運後山埤店,台北市信義區忠孝東路五段789號,平價好吃的小火鍋,2018/2/4,王品集團旗下的平價火鍋，料很豐富又不貴！可以吃到滿滿的蔬菜，肉質也還ok，還有一大杯飲料，推薦_唯一的缺點就是要排隊等很久!,4,25.0439296,121.5815601
Tripadvisor,王品,石二鍋,台北捷運後山埤店,台北市信義區忠孝東路五段789號,很餓的時後不要來,2016/7/29,與愛人同步在餓壞的狀況下排隊，抽了號碼牌就苦等近30分鐘，唯一能做的就是等；石二鍋不虧是王品集團旗下，服務SOP算建立的很完整，點了涮涮鍋，愛人點了石頭火鍋，兩者差異僅在上鍋時有無先炒過鍋底香料，吃的八分飽剛好，下次若看到候位人不多時，會再來吃^^,4,25.0439296,121.5815601
Tripadvisor,王品,石二鍋,板橋捷運新埔店,新北市板橋區文化路一段360號1F,推薦石頭鍋或是冬季限定的燒酒雞,2019/3/7,王品集團連鎖的火鍋店，環境乾淨明亮，價格不貴，一人一鍋，聚餐方便，食材新鮮推薦石頭鍋或是冬季限定的燒酒雞，冬天熱熱的吃很幸福~,4,25.0236112,25.0236112
Tripadvisor,王品,石二鍋,板橋捷運新埔店,新北市板橋區文化路一段360號1F,新埔捷運站火鍋好選擇,2017/2/15,雪花牛肉鍋219元，肉非常多且嫩!只是用餐時段等候人多，但一個人用餐的話很快，筆者等不到5分鐘就有位了，排位時前面後位者有28人！,4,25.0236112,25.0236112
Tripadvisor,王品,石二鍋,板橋捷運新埔店,新北市板橋區文化路一段360號1F,嚐鮮~冬季限定,2016/12/21,*燒酒雞*  烏骨雞鍋品湯頭一開始濃郁但加湯後變得蠻普通的肉也少少的*雪花牛*吃過很多次感覺肉片品質改變很多這次油花超多的,4,25.0236112,25.0236112
Tripadvisor,王品,石二鍋,板橋捷運新埔店,新北市板橋區文化路一段360號1F,湯頭鮮美，牛肉嫩,2016/10/20,全台都有的一家乾淨的火鍋連鎖店，食材新鮮，吃起來讓人很安心。湯頭很好，不會混濁。我習慣先把蔬菜、豆腐都先放進去，再喝一口湯，喝到是蔬菜的甜。之後再放入牛肉，涮幾下就可以吃了，這時候我就不建議再喝湯了。附餐的飲料不怎麼樣，但是牛肉好吃極了。,4,25.0236112,25.0236112
Tripadvisor,王品,石二鍋,板橋捷運新埔店,新北市板橋區文化路一段360號1F,家庭聚餐,2015/9/27,湯頭不錯。價格也不算貴。食材也滿新鮮的，2種鍋看起來好像一樣，沒什麼差別？只是每次都要等很久。方桌是否可以再增加。才不會等太久。,5,25.0236112,25.0236112
Tripadvisor,王品,石二鍋,板橋捷運新埔店,新北市板橋區文化路一段360號1F,方便又好吃尤其是冬瓜茶,2015/9/20,"在新埔捷運站附近,三人用餐不到500，食材新鮮好吃，推薦朋友家人前往聚餐，其中冬瓜茶非常好喝,喝不完還可以打包帶走，讚",5,25.0236112,25.0236112
Tripadvisor,王品,石二鍋,板橋捷運新埔店,新北市板橋區文化路一段360號1F,感謝,2015/9/6,物美價廉的火鍋 雞肉好吃 份量可以多一點  菜量充足  多樣化湯好喝   建議飲料可免費續杯 好喝的東西總是會想多喝幾杯,5,25.0236112,25.0236112
Tripadvisor,王品,石二鍋,板橋捷運新埔店,新北市板橋區文化路一段360號1F,聚餐,2015/9/2,場地乾淨，服務客氣，食材新鮮美味，湯頭清淡，每_都很好吃，我最喜歡吃芋頭和南瓜和地瓜，都非常鬆軟可口，高麗菜鮮甜，讚！,5,25.0236112,25.0236112
Tripadvisor,王品,石二鍋,板橋捷運新埔店,新北市板橋區文化路一段360號1F,人太多,2015/8/31,希望能在用餐尖峰時間請多一點員工、但是員工服務態度良好、餐點也不錯、可是環境略嫌吵雜擁擠、以便得到更大的個人空間,4,25.0236112,25.0236112
Tripadvisor,王品,石二鍋,板橋捷運新埔店,新北市板橋區文化路一段360號1F,CP值高的小火鍋,2015/8/30,雖然排隊排了一個半小時，但是還蠻滿意218這一價位。服務人員態度親切，清潔的用餐環境，透明化的配料室，值得信賴的好店。,5,25.0236112,25.0236112
Tripadvisor,王品,石二鍋,台北東興家樂福店,台北市信義區東興路45號,推薦,2019/10/21,餐廳位於家樂福東興店的地下一樓，店內提供吧檯式座位一人一鍋，或是一桌供鍋等形式，適合家庭或個人前往用餐。餐點的選擇很多，且份量大，加點的配菜也很便宜，整題而言是一間CP值高且好吃的餐廳。,5,25.0478569,121.5662878
Tripadvisor,王品,石二鍋,台北東興家樂福店,台北市信義區東興路45號,平價石頭火鍋,2019/10/13,在地下一樓家樂福旁，即使是下午候位人潮還是不斷，感覺人手有些不足。有共鍋或個人鍋可選擇，也可根據個人喜好選擇肉多或是菜多，推薦鯛魚跟雞腿，湯頭有洋蔥的甜味。無糖黑豆茶無負擔，也有檸檬冬瓜冰沙。價位平實，可以一吃。,3,25.0478569,121.5662878
Tripadvisor,王品,石二鍋,台北東興家樂福店,台北市信義區東興路45號,高CP值火鍋店,2019/9/21,王品集團的「石二鍋」是想吃鍋又不想花太多錢時的好選擇，有豐富的菜盤和肉盤！套餐可以選“愛呷肉”或“愛呷菜”，同時滿足愛吃肉或是愛吃菜的人。逛完家樂福可以順便來飽餐一頓，很方便,4,25.0478569,121.5662878
Tripadvisor,王品,石二鍋,中和德光店,新北市中和區德光路32號 ,獨立店面的石二鍋,2022/2/9,石二鍋大多位在商場內，總是大排長龍。這間店為位在住混和區的獨立店面，來此用餐不須等待太久。肉盤菜盤與醬料等維持與其他分店一樣的品質，不用花大錢也能享受好吃的火鍋。,4,25.004347,25.004347
Tripadvisor,王品,石二鍋,中和德光店,新北市中和區德光路32號 ,值得等待的好滋味,2019/1/31,新鮮的食材、親切的服務人員、平價的消費，讓這家石二鍋總是人潮滿滿，用餐時間總是得排隊等上一二個小時，但等待是值得的，無論是涮涮鍋還是石頭鍋，好吃又不貴令人好滿足。,5,25.004347,25.004347
Tripadvisor,王品,石二鍋,中和德光店,新北市中和區德光路32號 ,大排長龍的平價火鍋店,2018/12/21,這家店算是平價火鍋，但餐廳很乾淨，位子也很大，很適合帶小孩來。湯頭有四種可選，種類不算太多，火鍋是淺鍋，所以一下就會煮乾了，服務生會放一壺湯底讓你隨時加添。,4,25.004347,25.004347
Tripadvisor,王品,石二鍋,中和德光店,新北市中和區德光路32號 ,菜盤的種類很豐富,2018/1/13,"火鍋中規中矩,菜盤的種類很豐富,吃得到很多菜和瓜類火鍋料比較少,適合現代人的飲食豆腐上印上石二鍋,也是一種招牌",4,25.004347,25.004347
Tripadvisor,王品,石二鍋,中和德光店,新北市中和區德光路32號 ,平價尚可火鍋店,2017/5/9,石二鍋除了是王品集團外，主打有石頭火鍋，但是並未像傳統潮汕沙茶火鍋會爆香肉片，只是鍋子與湯底不同，其他還是由顧客自理。現在區分成肉多與菜多兩種，不定期推出加價購活動，以不收服務費而言，算是平價又有基本水準的店家了，可以一試。,4,25.004347,25.004347
Tripadvisor,王品,石二鍋,中和德光店,新北市中和區德光路32號 ,服務親切，環境整潔,2015/12/2,這家店會經常光顧的原因是因為服務人員對任何客人總是微笑親切以對，環境總能迅速整理乾淨，他們的付出絕對值得讚賞,5,25.004347,25.004347
Tripadvisor,王品,石二鍋,中和德光店,新北市中和區德光路32號 ,好菜喔,2015/8/31,菜盤的菜類太多 都是瓜類 小黃瓜 地瓜 南瓜 紅蘿蔔，，火鍋料種類少 雪花豬跟以前吃的不太一樣 挺肥的 口感沒有以前好,3,25.004347,25.004347
Tripadvisor,王品,石二鍋,鳳山五甲店,高雄市鳳山區五甲一路261號1F,__ ___,2019/10/5,___ ____ __ ___ __ _...更多,4,22.6167172,22.6167172
Tripadvisor,王品,石二鍋,鳳山五甲店,高雄市鳳山區五甲一路261號1F,便宜乾淨好吃美味,2019/7/17,因為住在附近，三不五時就會來吃一下，人多的時候可以外帶，美味不減，還可以在附近市場買蔬菜或是火鍋料加菜！,5,22.6167172,22.6167172
Tripadvisor,王品,石二鍋,鳳山五甲店,高雄市鳳山區五甲一路261號1F, 食材新鮮的好吃火鍋料理,2018/11/23,這是一家石材新鮮價錢便宜的好吃火鍋料理連鎖店 我最喜歡點他的霜降牛肉 牛肉男軟嫩好吃 蔬菜新鮮 湯頭鮮美值得推薦,4,22.6167172,22.6167172
Tripadvisor,王品,石二鍋,鳳山五甲店,高雄市鳳山區五甲一路261號1F,餐點美味，食材豐富多元，飲料好喝，肉片品質佳的火鍋店,2018/11/7,提供多肉或多菜的客製化選擇，讓石二鍋相較於其他火鍋店，多了一些體貼的選擇。食材處理過程透明，讓人信賴。,5,22.6167172,22.6167172
Tripadvisor,王品,石二鍋,鳳山五甲店,高雄市鳳山區五甲一路261號1F,速度快的小火鍋,2018/9/16,湯頭覺得普通，有點泡麵湯的感覺，蔬菜倒是很新鮮，沒有那種看起來爛爛的，候位時間也不會很誇張，不過吃完出來全身都是火鍋味了。,3,22.6167172,22.6167172
Tripadvisor,王品,石二鍋,鳳山五甲店,高雄市鳳山區五甲一路261號1F,好吃的石二鍋,2018/9/11,每到用餐時間，不館冬天夏天的石二鍋門口，總是大排長龍，菜色能滿足吃鍋的全家人 ，雪花牛肉、櫻桃鴨腿都很讚。,4,22.6167172,22.6167172
Tripadvisor,王品,石二鍋,鳳山五甲店,高雄市鳳山區五甲一路261號1F,幾乎是我家廚房,2018/8/4,每個月都會外帶2-3次，甚至每週外帶一次，旁邊就有台糖超市，補料很方便！外帶不用等位置，份量十足可以加點肉類全家飽。,5,22.6167172,22.6167172
Tripadvisor,王品,石二鍋,鳳山五甲店,高雄市鳳山區五甲一路261號1F,再吃石二鍋,2018/7/8,對於喜愛王品系列的我來話，石二鍋真的是一個身為小老百姓的福音，相較於同集團內其它品牌，石二鍋真的是平價到不行，一個星期吃個兩三次也不會太傷荷包,5,22.6167172,22.6167172
Tripadvisor,王品,石二鍋,鳳山五甲店,高雄市鳳山區五甲一路261號1F,平價美味,2018/1/6,平價美食，懶的在家煮飯，就來這裡吃飯打發一頓，平民火鍋但種類齊全，滿足同時想大口吃肉和喝點熱湯味蕾，一個人用餐坐吧台也不會尷尬,3,22.6167172,22.6167172
Tripadvisor,王品,石二鍋,鳳山五甲店,高雄市鳳山區五甲一路261號1F,火鍋也適合兒童哦,2017/11/16,這家店對兒童十分友善，多送一杯飲料給小朋友，也會幫小孩準備兒童餐具。一般火鍋店都會很擔心小孩被燙到，這間很貼心！,5,22.6167172,22.6167172
Tripadvisor,王品,石二鍋,新竹林森店,新竹市東區林森路2巷9號3F,冬季的選項之一,2019/12/15,或許沒有特別讓人驚豔的美食，或許沒有過度的包裝！但是，石二鍋仍是我冬天的餐點選項之一！近期則有米飯跟冰沙兩項明顯的需要改善。,4,24.8023784,24.8023784
Tripadvisor,王品,石二鍋,新竹林森店,新竹市東區林森路2巷9號3F,218套餐吃不膩,2019/12/8,沒有什麼困難、天冷就想吃火鍋、重點平價一人就是218元台幣、現金付清之後馬上上桌、所以都是人、不誇張我何時去就是都是滿滿滿的人！為了吃只好等沒辦法,4,24.8023784,24.8023784
Tripadvisor,王品,石二鍋,新竹林森店,新竹市東區林森路2巷9號3F,高朋滿座,2019/11/14,高朋滿座，美食佳餚，物美價廉，員工桌邊服務親切俐落，環境舒適，價錢合理，上菜很快，吃得很飽，是個聚餐的好地方_！,4,24.8023784,24.8023784
Tripadvisor,王品,石二鍋,新竹林森店,新竹市東區林森路2巷9號3F,炎炎夏日吃火鍋,2018/9/14,不知道從什麼時候開始，炎炎夏日吃火鍋，好像一點也不奇怪，就像在寒冬吃冰淇淋一樣；這火鍋湯頭平實中自有美味，蔬菜肉類都很新鮮，值得推薦！,4,24.8023784,24.8023784
Tripadvisor,王品,石二鍋,新竹林森店,新竹市東區林森路2巷9號3F,平價火鍋連鎖店,2018/9/9,食材新鮮又豐富，服務又隨和親切，想要加料再單點，且比起以往的平價火鍋，真的會讓人想一去再去，一吃再吃。,4,24.8023784,24.8023784
Tripadvisor,王品,石二鍋,新竹林森店,新竹市東區林森路2巷9號3F,尚可,2018/8/24,王品集團旗下的平價刷刷鍋店整體的用量還有蔬菜跟牛肉都算還不錯但份量沒有很多對這家店的飲料冬瓜檸檬印象深刻覺得好喝,3,24.8023784,24.8023784
Tripadvisor,王品,石二鍋,新竹林森店,新竹市東區林森路2巷9號3F,平價的火鍋連鎖店,2018/7/15,"石二鍋是王品集團底下平價的火鍋連鎖店, 算是服務好超便宜, 一鍋只要兩百元左右又不收服務費, 菜盤相當的豐富, 吃不飽還是可以加點的, 在平價火鍋市場裡算是很有競爭力",4,24.8023784,24.8023784
